,id,target,ps_ind_01,ps_ind_02_cat,ps_ind_03,ps_ind_04_cat,ps_ind_05_cat,ps_ind_06_bin,ps_ind_07_bin,ps_ind_08_bin,ps_ind_09_bin,ps_ind_10_bin,ps_ind_11_bin,ps_ind_12_bin,ps_ind_13_bin,ps_ind_14,ps_ind_15,ps_ind_16_bin,ps_ind_17_bin,ps_ind_18_bin,ps_reg_01,ps_reg_02,ps_reg_03,ps_car_01_cat,ps_car_02_cat,ps_car_03_cat,ps_car_04_cat,ps_car_05_cat,ps_car_06_cat,ps_car_07_cat,ps_car_08_cat,ps_car_09_cat,ps_car_10_cat,ps_car_11_cat,ps_car_11,ps_car_12,ps_car_13,ps_car_14,ps_car_15,ps_calc_01,ps_calc_02,ps_calc_03,ps_calc_04,ps_calc_05,ps_calc_06,ps_calc_07,ps_calc_08,ps_calc_09,ps_calc_10,ps_calc_11,ps_calc_12,ps_calc_13,ps_calc_14,ps_calc_15_bin,ps_calc_16_bin,ps_calc_17_bin,ps_calc_18_bin,ps_calc_19_bin,ps_calc_20_bin
3691,9513,0,0,1,10,0,0,0,0,0,1,0,0,0,0,0,11,1,0,0,0.6,0.9,1.6647071815,7,1,-1,0,-1,4,1,1,2,1,104,2,0.4,0.8465535379000001,0.3938273734,3.6055512755000003,0.8,0.7,0.0,3,1,7,1,5,2,9,4,2,1,9,0,1,1,0,1,0
3692,9515,0,1,2,2,0,0,0,0,0,1,0,0,0,0,0,7,1,0,0,0.9,0.4,0.8081614937999999,11,1,-1,1,-1,3,1,1,1,1,45,3,0.4,0.7953896077,0.3498571137,3.6055512755000003,0.2,0.5,0.1,2,1,6,3,8,3,9,6,0,3,10,0,1,0,1,0,0
3693,9516,0,1,1,4,0,0,1,0,0,0,0,0,0,0,0,5,1,0,0,0.6,0.6,0.8177713617,11,1,-1,0,-1,14,1,1,2,1,68,3,0.3994996871,0.696523243,0.4074309757,2.0,0.6,0.4,0.3,2,2,5,0,8,3,11,9,1,4,7,0,0,1,0,1,0
3694,9518,0,3,1,7,1,0,0,0,1,0,0,0,0,0,0,12,1,0,0,0.7,0.8,0.8609587679,6,1,-1,0,1,4,1,1,0,1,84,2,0.316227766,0.766627664,0.3667424164,3.4641016150999997,0.2,0.6,0.7,3,3,8,4,9,1,15,3,4,2,10,0,0,1,0,1,0
3695,9520,0,0,1,5,1,0,0,1,0,0,0,0,0,0,0,4,1,0,0,0.5,0.3,0.7545694136,9,1,1,0,0,9,1,0,2,1,93,3,0.4,0.9010553959000001,0.316227766,3.6055512755000003,0.0,0.7,0.2,3,3,8,3,10,2,7,9,2,1,6,0,1,0,0,0,1
3696,9521,1,4,1,4,1,0,0,0,1,0,0,0,0,0,0,13,0,1,0,0.3,0.0,0.6887488656999999,9,1,0,0,1,4,1,1,2,1,104,2,0.3160696126,0.5256440363,0.3201562119,1.4142135624,0.1,0.0,0.1,2,2,8,3,7,2,11,3,0,2,10,0,0,1,0,1,0
3697,9526,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0.6,0.2,0.5884301148,7,1,-1,0,-1,1,1,0,1,1,40,2,0.3741657387,0.8154373161,0.3814446225,3.6055512755000003,0.2,0.7,0.3,2,3,9,2,8,2,10,5,2,2,6,0,0,1,1,1,0
3698,9527,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,8,1,0,0,0.3,0.0,0.4879805324,6,1,-1,0,0,1,1,1,0,1,10,2,0.316227766,0.6506195395000001,0.3768288736,3.0,0.8,0.8,0.0,1,3,8,3,10,2,8,4,4,3,5,0,0,1,1,0,0
3699,9528,0,4,1,6,0,0,0,0,1,0,0,0,0,0,0,4,0,1,0,0.9,0.5,0.6703543839,5,1,0,2,0,0,0,1,2,1,104,2,0.3741657387,0.7117084555,0.3601388621,3.0,0.6,0.2,0.3,3,1,7,4,11,1,5,7,1,2,10,0,0,0,1,1,0
3700,9530,0,0,1,4,0,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0.6,0.5,0.7462405778,11,0,-1,0,-1,11,1,1,2,1,3,2,0.4242640687,1.0947942182,0.43497126340000003,3.4641016150999997,0.4,0.6,0.4,3,3,8,6,11,2,9,4,0,6,9,0,0,1,1,1,0
3701,9532,0,2,1,7,1,0,0,1,0,0,0,0,0,0,0,7,1,0,0,0.4,0.0,0.704006392,10,1,-1,0,1,1,1,1,0,1,40,2,0.3741657387,0.7553117686,0.3814446225,3.3166247904,0.6,0.4,0.6,1,0,9,4,9,3,10,6,1,9,6,0,1,1,0,0,0
3702,9537,0,5,2,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.9,0.7,0.9708243919,11,1,-1,0,-1,6,1,1,0,1,104,3,0.44721359549999995,1.0297837372,-1.0,3.6055512755000003,0.5,0.7,0.0,2,1,7,5,10,1,9,3,0,3,4,1,1,1,1,1,1
3703,9538,0,2,2,1,1,0,0,0,1,0,0,0,0,0,0,9,1,0,0,0.9,1.1,1.3176683953,11,0,-1,1,-1,16,1,1,2,1,104,3,0.316227766,0.8932020584999999,0.3674234614,3.6055512755000003,0.5,0.7,0.0,1,0,7,2,8,2,10,9,2,1,7,1,1,1,0,0,0
3704,9554,0,0,1,10,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0.3,0.2,-1.0,7,1,-1,0,-1,1,1,1,2,1,40,2,0.3741657387,0.7431922434999999,0.3814446225,3.1622776602,0.5,0.8,0.6,3,3,8,2,6,0,6,7,1,3,7,0,1,0,0,0,0
3705,9555,0,1,1,8,1,0,0,1,0,0,0,0,0,0,0,6,0,1,0,0.3,0.2,-1.0,11,1,-1,0,-1,6,1,1,2,1,77,2,0.3741657387,0.8060323958,-1.0,3.6055512755000003,0.9,0.0,0.6,2,0,7,3,8,3,10,11,1,2,6,0,0,0,0,0,0
3706,9556,0,0,1,9,0,0,0,1,0,0,0,0,0,0,0,7,1,0,0,0.0,0.0,-1.0,11,1,-1,6,-1,11,1,0,0,1,104,0,0.5291502621999999,1.3341458871,0.47853944460000003,3.6055512755000003,0.6,0.0,0.1,2,2,8,3,4,3,8,5,2,4,13,1,1,1,0,0,0
3707,9557,0,1,1,2,0,0,0,0,1,0,0,0,0,0,0,8,1,0,0,0.1,0.2,-1.0,11,1,-1,2,-1,1,1,1,2,1,90,0,0.3741657387,0.8174238914,0.4196427052,3.6055512755000003,0.5,0.1,0.6,2,3,10,5,7,4,6,7,4,1,8,0,1,0,1,0,1
3708,9562,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.7,0.2,0.4987484336,11,1,1,2,1,11,1,0,2,1,94,0,0.3741657387,0.8342983393000001,0.3304542328,3.6055512755000003,0.6,0.4,0.2,1,1,10,3,11,3,6,6,3,4,11,0,1,0,1,1,0
3709,9564,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.2,0.2,-1.0,7,1,-1,0,-1,14,1,1,2,1,68,3,0.4,0.8203884385,0.4074309757,2.8284271247,0.2,0.8,0.6,3,3,9,2,10,3,8,6,1,4,9,0,1,1,0,0,0
3710,9566,0,3,1,2,0,0,1,0,0,0,0,0,0,0,0,3,0,1,0,0.8,0.2,0.42573465909999997,11,1,-1,0,-1,11,1,1,3,1,19,3,0.316227766,0.649507124,0.3887158345,2.8284271247,0.0,0.1,0.9,2,1,9,2,10,2,6,4,1,1,6,0,0,0,0,0,1
3711,9568,0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,6,1,0,0,0.9,0.5,0.8821139382,11,0,1,0,0,14,1,0,2,1,29,3,0.44721359549999995,1.1803837448999999,0.38457769049999996,3.6055512755000003,0.7,0.6,0.6,3,0,9,2,9,2,5,7,2,1,5,0,1,1,0,0,0
3712,9573,0,4,2,3,0,0,0,0,0,1,0,0,0,0,0,6,1,0,0,0.1,0.1,-1.0,5,1,1,0,0,0,1,1,2,1,46,3,0.4,0.7467007322,0.30033314839999997,3.1622776602,0.7,0.1,0.9,4,3,6,3,11,2,7,6,1,8,7,0,0,0,0,0,1
3713,9574,0,0,2,6,0,0,0,1,0,0,0,0,0,0,0,9,1,0,0,0.9,1.3,1.9915446266999999,11,1,1,0,1,0,1,0,2,1,46,3,0.4,0.9413591370000001,0.30033314839999997,3.7416573868,0.2,0.8,0.5,2,2,9,3,9,3,9,7,0,4,8,0,0,1,1,0,0
3714,9584,0,5,1,4,1,0,1,0,0,0,0,0,0,0,0,3,0,1,0,0.5,0.4,0.6393355926,11,1,-1,0,-1,1,1,1,1,1,10,2,0.316227766,0.7185125820999999,0.3814446225,3.1622776602,0.0,0.6,0.3,0,2,10,4,9,2,9,9,0,4,11,0,1,1,0,0,0
3715,9590,0,0,1,6,0,0,1,0,0,0,0,0,0,0,0,5,1,0,0,0.8,0.2,0.3897114317,11,1,-1,0,-1,11,1,1,2,1,99,2,0.316227766,0.6396829018,0.3687817783,3.1622776602,0.6,0.8,0.5,4,6,9,2,9,1,4,4,1,3,5,0,0,0,0,0,0
3716,9591,0,1,2,3,1,0,0,1,0,0,0,0,0,0,0,10,1,0,0,0.3,0.3,-1.0,5,1,1,0,0,1,1,1,0,1,38,3,0.316227766,0.7116213591,0.299165506,3.4641016150999997,0.7,0.8,0.1,3,3,9,3,10,2,9,9,5,0,3,0,1,1,0,0,0
3717,9594,0,0,1,6,0,4,1,0,0,0,0,0,0,0,0,12,1,0,0,0.3,0.2,-1.0,11,1,-1,0,-1,4,1,1,2,1,48,3,0.3160696126,0.5164244522,0.3794733192,1.7320508075999999,0.2,0.3,0.8,2,0,6,3,9,2,5,6,0,7,5,1,0,1,0,1,0
3718,9597,0,5,1,7,1,0,0,0,0,1,0,0,0,0,0,11,1,0,0,0.5,0.1,-1.0,7,0,0,0,1,11,1,1,2,0,3,2,0.4242640687,1.0947942182,0.37894590640000003,3.4641016150999997,0.0,0.5,0.2,3,2,9,4,8,4,7,6,0,1,15,0,1,1,0,0,1
3719,9599,0,5,2,3,1,0,0,0,1,0,0,0,0,0,0,10,0,0,0,0.0,0.3,0.6937218463,7,1,-1,0,-1,11,1,1,2,1,104,3,0.3155946768,0.4988002134,0.3788139385,1.0,0.1,0.6,0.6,1,4,6,4,10,2,8,5,1,2,3,0,1,1,0,0,0
3720,9600,0,3,4,7,1,0,0,1,0,0,0,0,0,0,0,4,0,0,1,0.8,0.4,0.8377798040000001,6,1,-1,0,1,0,1,1,0,1,87,3,0.316227766,0.7600055731,0.3615245497,3.6055512755000003,0.2,0.7,0.9,2,1,4,2,12,3,8,5,1,2,6,0,0,1,1,0,0
3721,9601,0,0,1,4,0,0,0,1,0,0,0,0,0,0,0,6,1,0,0,0.1,0.1,-1.0,7,1,1,0,0,1,1,0,2,1,80,3,0.316227766,0.8080176743,-1.0,3.7416573868,0.2,0.5,0.0,1,2,6,3,11,4,5,4,1,3,8,0,1,1,0,0,0
3722,9602,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0.9,0.2,0.5673402859000001,7,1,-1,0,-1,11,1,1,2,1,103,3,0.316227766,0.6592946394,0.3583294573,3.1622776602,0.2,0.8,0.6,2,3,6,2,11,1,4,5,2,1,9,0,1,1,0,1,0
3723,9605,0,1,2,1,1,0,0,0,0,1,0,0,0,0,0,10,1,0,0,0.9,0.5,1.2504998999999999,11,1,0,0,0,14,1,1,2,1,60,1,0.316227766,0.63605512,0.3070830507,3.3166247904,0.8,0.6,0.6,2,1,10,0,11,2,7,1,0,2,8,0,1,1,0,0,0
3724,9608,0,0,1,5,0,0,1,0,0,0,0,0,0,0,0,10,1,0,0,0.5,0.2,0.5074445783,11,1,0,2,0,1,1,1,0,1,90,0,0.3869108424,0.5193567223,0.32634337739999997,0.0,0.0,0.4,0.8,3,3,8,2,10,2,14,6,2,2,6,0,1,0,1,0,0
3725,9609,0,1,1,3,1,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0.9,0.4,0.7215434845,7,1,-1,0,-1,14,1,1,2,1,42,2,0.4,0.703359706,0.3937003937,2.8284271247,0.7,0.6,0.3,3,1,6,3,9,2,9,3,2,3,6,1,1,1,0,0,0
3726,9613,0,5,1,4,0,0,0,1,0,0,0,0,0,0,0,8,1,0,0,0.4,0.0,-1.0,4,0,-1,1,0,9,1,1,0,1,104,2,0.5744562647,1.1059381418,0.4615192304,3.3166247904,0.8,0.9,0.3,3,4,9,2,11,4,8,3,0,5,11,0,0,0,1,1,0
3727,9614,0,5,1,4,1,0,0,0,1,0,0,0,0,0,0,5,0,0,1,0.7,0.4,0.633442973,4,1,-1,0,1,1,1,1,0,1,65,1,0.31527765539999997,0.4854494382,0.3521363372,1.7320508075999999,0.1,0.0,0.2,4,2,9,3,10,3,9,4,2,1,5,0,1,1,1,1,0
3728,9615,0,5,1,9,0,0,0,0,0,1,0,0,0,0,0,12,1,0,0,0.9,1.2,1.3050383135999999,11,1,-1,0,-1,10,1,1,2,1,83,2,0.4242640687,0.8752213415000001,0.3964845520000001,2.8284271247,0.5,0.6,0.3,3,0,10,2,9,4,9,3,2,5,5,0,1,1,1,1,0
3729,9617,0,0,2,1,1,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0.2,0.1,-1.0,7,0,-1,0,-1,11,1,0,2,1,3,2,0.4242640687,1.1946592585,0.43497126340000003,3.6055512755000003,0.4,0.9,0.0,1,2,9,0,10,3,5,4,1,4,10,1,0,0,0,0,0
3730,9619,0,1,1,8,1,0,0,0,1,0,0,0,0,0,0,13,1,0,0,0.8,0.3,0.8154753215,7,1,-1,0,-1,1,1,1,2,1,64,3,0.316227766,0.5625906722,0.3619392214,2.4494897428,0.6,0.8,0.4,1,0,7,4,10,4,9,6,0,2,6,0,0,0,1,1,0
3731,9620,0,6,1,3,0,0,1,0,0,0,0,0,0,0,0,6,1,0,0,0.0,0.0,0.8742854225,6,1,-1,0,1,14,1,1,0,1,82,3,0.3160696126,0.5638562621000001,0.3651027253,2.0,0.4,0.4,0.3,3,4,8,4,7,2,14,3,0,2,8,0,0,0,0,1,0
3732,9621,0,5,1,3,0,0,0,0,0,1,0,0,0,0,0,5,0,1,0,0.9,1.1,1.3968715045,11,0,1,1,1,3,1,1,2,1,45,3,0.4,0.8345583283,0.3096772513,3.6055512755000003,0.6,0.2,0.8,3,3,6,3,11,3,5,6,1,1,16,0,1,0,0,0,0
3733,9630,0,0,1,3,1,0,1,0,0,0,0,0,0,0,0,12,1,0,0,0.0,0.0,-1.0,5,1,-1,0,-1,11,0,1,2,1,103,1,0.3160696126,0.4823967367,0.3307567082,1.4142135624,0.9,0.2,0.5,3,0,5,3,8,1,7,6,1,1,12,0,1,1,0,0,1
3734,9637,0,4,1,6,0,1,0,0,1,0,0,0,0,0,0,9,0,1,0,0.0,0.1,-1.0,7,1,0,2,1,1,1,1,2,1,90,0,0.3741657387,0.6002409984,0.3210918872,2.4494897428,0.8,0.1,0.1,2,3,7,3,10,3,5,10,2,3,10,0,1,0,0,1,0
3735,9639,0,2,1,7,0,0,0,1,0,0,0,0,0,0,0,3,0,0,1,0.4,0.3,-1.0,11,1,-1,0,-1,1,1,1,2,1,31,3,0.423792402,0.6175130072,0.39849717689999997,1.7320508075999999,0.2,0.4,0.6,1,1,6,0,11,1,6,5,1,3,10,0,0,1,1,1,0
3736,9642,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,4,0,0,1,0.9,0.6,1.0793516572,6,1,-1,0,1,0,1,1,0,1,43,1,0.3994996871,0.4372623321,0.3667424164,0.0,0.6,0.2,0.7,2,2,4,3,10,3,10,4,2,1,10,0,1,1,0,0,0
3737,9643,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,3,0,0,1,0.1,0.2,-1.0,4,0,-1,8,0,13,0,1,0,1,4,2,0.49769468549999996,0.9721748644,0.5319774431000001,2.2360679775,0.2,0.0,0.5,3,1,5,2,8,4,5,4,2,1,6,0,1,0,0,1,0
3738,9647,0,3,1,4,0,0,0,0,0,1,0,0,0,0,0,10,1,0,0,0.5,0.0,0.5533985905,5,1,1,0,0,11,1,1,0,1,67,2,0.3741657387,0.6415374096,0.3008321791,2.6457513111,0.3,0.5,0.0,2,1,8,2,10,4,14,5,3,3,9,0,1,0,1,1,0
3739,9648,0,3,4,9,1,0,0,0,0,1,0,0,0,0,0,10,1,0,0,0.9,1.4,1.5736104981999999,11,1,1,0,0,6,1,1,0,1,27,3,0.3741657387,0.6798000434999999,0.32046840719999997,3.0,0.1,0.5,0.4,2,1,7,1,10,1,13,5,5,2,9,0,0,1,1,1,1
3740,9651,0,0,4,11,0,0,1,0,0,0,0,0,0,0,0,12,0,0,1,0.9,0.3,0.6873863542,6,1,-1,0,1,10,1,0,0,1,89,2,0.3872983346,1.1252286269,0.40865633479999997,3.6055512755000003,0.8,0.6,0.4,4,1,10,3,12,2,13,6,3,3,11,0,1,1,0,1,1
3741,9655,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,4,0,1,0,0.9,0.8,0.8185352772,9,1,1,0,0,14,1,0,2,1,72,3,0.4,1.1410539568,0.35042830939999997,3.6055512755000003,0.7,0.9,0.7,1,2,8,3,8,1,11,4,1,3,6,0,1,1,0,0,0
3742,9656,0,0,1,7,0,0,0,0,0,1,0,0,0,0,0,9,1,0,0,0.8,1.0,1.5390743972,11,1,0,8,1,11,1,1,2,0,24,2,0.4898979486,0.8326622642,0.4049691346,2.4494897428,0.6,0.6,0.1,2,1,8,2,10,2,7,5,4,3,5,0,1,1,1,0,0
3743,9660,0,0,2,3,0,0,0,0,0,1,0,0,0,0,0,7,1,0,0,0.8,0.4,0.6299801584,6,1,-1,0,0,0,1,0,0,1,78,3,0.4,0.9269272975,0.3848376281000001,3.6055512755000003,0.6,0.1,0.0,3,4,8,3,12,5,10,2,0,4,10,0,1,1,0,0,0
3744,9661,0,0,3,2,0,0,0,0,0,1,0,0,0,0,0,6,1,0,0,0.6,0.4,0.6656763478,7,0,-1,0,-1,10,1,1,2,1,89,2,0.3872983346,1.0828299318,0.40865633479999997,3.7416573868,0.8,0.6,0.4,3,3,7,4,8,1,6,4,0,2,6,0,0,0,0,1,0
3745,9662,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,-1.0,6,0,-1,9,0,15,1,1,0,1,41,2,0.5477225575,1.3908645269,0.5329165038,3.0,0.4,0.7,0.9,1,3,8,4,10,2,7,5,1,5,8,0,1,1,1,0,0
3746,9663,0,1,2,4,0,0,1,0,0,0,0,0,0,0,0,11,0,1,0,0.8,0.2,0.5511351921000001,3,1,-1,0,-1,0,1,1,2,1,22,3,0.316227766,0.7254807468000001,0.374566416,3.1622776602,0.4,0.7,0.6,3,2,7,6,11,3,4,4,1,3,11,0,1,1,0,1,0
3747,9665,0,2,1,10,0,0,1,0,0,0,0,0,0,0,0,13,1,0,0,0.1,0.2,-1.0,7,1,1,0,0,14,1,1,0,1,82,3,0.316227766,0.6119505463,0.3292415527,2.8284271247,0.3,0.2,0.7,2,1,8,3,9,2,8,5,2,6,8,1,1,1,0,0,0
3748,9666,0,6,1,11,0,0,1,0,0,0,0,0,0,0,0,8,0,0,1,0.9,0.3,0.6523994175,7,1,0,0,1,1,1,1,2,1,64,3,0.31527765539999997,0.4634357855,-1.0,0.0,0.7,0.7,0.4,2,0,6,3,10,2,9,8,2,3,4,0,1,1,1,0,0
3749,9667,0,1,2,2,0,0,1,0,0,0,0,0,0,0,0,6,1,0,0,0.4,0.0,0.920597632,3,1,-1,0,-1,1,1,1,2,1,74,3,0.3741657387,0.7683519177,0.37161808350000003,3.3166247904,0.1,0.1,0.1,4,1,10,2,7,2,5,5,1,3,11,1,1,1,0,0,0
3750,9669,0,2,1,3,1,0,0,1,0,0,0,0,0,0,0,4,1,0,0,0.3,0.2,-1.0,10,1,-1,9,1,16,1,1,0,1,104,2,0.44721359549999995,1.4117131027,0.45055521299999995,3.6055512755000003,0.5,0.2,0.1,4,3,8,3,10,2,12,10,4,2,4,0,1,0,0,0,1
3751,9672,0,4,2,10,1,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0.2,0.2,-1.0,6,1,-1,0,1,1,1,1,0,1,31,3,0.4242640687,0.8651422278,0.40348482,3.1622776602,0.3,0.9,0.0,1,1,9,5,12,3,12,8,1,5,10,1,0,0,0,1,1
3752,9674,0,7,1,9,0,1,1,0,0,0,0,0,0,0,0,8,1,0,0,0.9,0.8,0.9460443964,11,1,1,0,1,11,1,1,2,1,53,2,0.4688283268,0.5395322431,0.35707142140000003,0.0,0.1,0.9,0.6,2,0,8,1,7,3,7,3,0,0,3,0,0,0,0,0,0
3753,9675,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0.9,0.1,0.4582575695,11,1,-1,2,-1,11,0,1,1,1,94,0,0.3741657387,0.7873351854,0.43011626340000003,3.6055512755000003,0.3,0.6,0.3,3,2,7,5,8,3,6,7,2,6,8,1,1,1,0,0,0
3754,9677,0,0,2,1,0,-1,0,0,1,0,0,0,0,0,0,7,1,0,0,0.8,1.2,-1.0,7,1,0,0,1,1,-1,1,2,1,85,3,0.3741657387,0.8449778715,0.3459768778,3.3166247904,0.6,0.2,0.1,3,1,9,3,9,2,7,7,1,3,7,0,0,1,0,0,0
3755,9681,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,12,0,1,0,0.7,0.4,1.0574142991,9,1,0,0,1,11,1,0,2,1,11,2,0.316227766,0.7662158814,0.30331501780000003,3.7416573868,0.9,0.1,0.1,1,3,6,5,10,3,15,5,1,3,8,0,1,0,0,1,1
3756,9682,0,3,1,5,0,1,0,1,0,0,0,0,0,0,0,7,1,0,0,0.7,1.0,0.8162413859000001,11,0,0,9,0,17,1,1,2,1,104,3,0.6856383887,1.1796571151000002,0.4286023798,2.6457513111,0.7,0.4,0.6,3,1,7,3,9,2,11,7,2,3,2,0,1,0,0,0,0
3757,9683,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,4,1,0,0,0.8,0.6,1.2369316877,7,1,-1,0,-1,0,1,1,2,1,88,3,0.3998749805,0.6622962809,0.4031128874,2.2360679775,0.5,0.9,0.7,2,1,9,3,10,2,5,2,0,5,4,0,0,0,1,0,0
3758,9684,0,1,1,5,1,0,0,0,0,1,0,0,0,0,0,13,1,0,0,0.7,0.2,0.7017834423999999,7,1,-1,0,-1,4,1,1,2,1,12,3,0.4,0.7248539323000001,0.3708099244,3.1622776602,0.2,0.4,0.3,2,1,4,2,11,3,7,3,2,2,6,0,0,1,0,0,0
3759,9688,0,1,1,9,0,0,0,1,0,0,0,0,0,0,0,6,1,0,0,0.7,1.0,1.3308831654,11,1,0,0,1,4,1,1,0,1,48,3,0.316227766,0.6370775217,0.3201562119,3.1622776602,0.1,0.2,0.9,3,2,9,3,6,3,6,8,1,0,5,0,0,1,0,0,0
3760,9689,0,5,1,3,0,0,1,0,0,0,0,0,0,0,0,6,1,0,0,0.7,0.6,1.1779218989,11,1,-1,2,-1,11,0,1,0,1,14,0,0.42414620119999996,0.7556686602,0.4302324953,3.0,0.1,0.1,0.6,0,2,7,2,11,3,8,5,5,3,9,0,0,0,1,0,0
3761,9691,0,2,1,2,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0.7,0.3,0.6408002809000001,7,1,-1,0,-1,1,1,1,0,1,85,3,0.3741657387,0.8713649405,0.39962482409999994,3.6055512755000003,0.0,0.7,0.5,3,2,6,4,10,3,10,6,2,2,5,0,0,1,0,0,1
3762,9694,0,5,2,7,1,0,0,0,0,1,0,0,0,0,0,7,1,0,0,0.9,1.0,1.2616952881,11,0,1,0,0,11,1,0,2,1,36,3,0.3741657387,0.9932104219,0.3190611227,3.7416573868,0.1,0.3,0.6,2,2,6,3,9,0,9,8,3,3,10,0,1,1,1,0,0
3763,9697,0,1,1,4,1,0,0,1,0,0,0,0,0,0,0,9,1,0,0,0.1,0.2,-1.0,7,1,-1,0,-1,0,1,1,2,1,86,3,0.4,1.0394292776,-1.0,3.7416573868,0.1,0.5,0.6,2,3,9,5,9,3,11,5,0,5,6,0,1,1,1,1,0
3764,9700,0,0,3,7,1,0,0,1,0,0,0,0,0,0,0,7,1,0,0,0.9,1.0,1.3543910071,11,0,1,1,1,5,-1,0,2,1,104,2,0.4,1.6240699818000002,0.3866522986,3.6055512755000003,0.7,0.6,0.0,4,2,8,4,10,3,7,9,1,0,8,0,0,1,0,0,0
3765,9705,0,5,4,6,1,5,0,0,1,0,0,0,0,0,0,8,1,0,0,0.9,1.3,1.4872373718,7,1,1,0,1,1,1,1,2,1,85,3,0.3741657387,0.9235307742000001,0.3459768778,3.6055512755000003,0.9,0.6,0.8,2,4,5,2,9,1,8,4,1,2,4,0,1,0,0,0,0
3766,9706,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0.4,0.0,0.41003048670000003,11,1,0,0,0,1,1,1,2,1,80,3,0.316227766,0.7038999976000001,-1.0,3.4641016150999997,0.4,0.4,0.9,3,3,7,2,10,2,7,10,1,3,8,0,1,0,0,0,0
3767,9707,0,2,2,3,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0.9,1.0,1.0219466718,3,1,-1,0,-1,6,1,1,2,1,26,3,0.4,0.6300006559,0.39076847369999995,2.6457513111,0.9,0.9,0.2,3,1,7,3,10,2,11,9,2,8,7,0,1,0,0,0,1
3768,9709,0,0,2,2,1,0,0,1,0,0,0,0,0,0,0,9,1,0,0,0.9,0.9,1.3878940882,3,1,1,1,1,3,1,0,0,1,59,3,0.316227766,0.8152726056,0.3096772513,3.6055512755000003,0.5,0.8,0.8,4,3,8,2,10,0,9,4,1,2,9,0,0,0,0,1,1
3769,9711,0,7,2,1,0,0,0,0,1,0,0,0,0,0,0,7,0,1,0,0.9,1.7,1.7836058982,11,0,1,8,1,13,1,0,2,1,104,3,0.44721359549999995,1.4665484863,0.3794733192,3.7416573868,0.1,0.9,0.3,3,1,10,4,8,2,7,6,4,2,7,0,0,0,0,1,0
3770,9712,0,0,2,1,1,0,0,0,0,1,0,0,0,0,0,9,1,0,0,0.9,0.6,0.9565563235,11,1,-1,0,-1,11,1,1,1,1,101,3,0.3741657387,0.798151273,0.3850973903,3.3166247904,0.7,0.6,0.5,2,2,5,3,7,1,6,8,1,3,9,0,1,1,0,1,0
3771,9713,0,1,1,6,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0.7,0.2,0.651440711,2,1,-1,0,0,1,1,1,0,1,64,1,0.3160696126,0.5050775245,0.3640054945,1.7320508075999999,0.2,0.2,0.6,3,3,7,3,8,0,4,6,0,2,4,0,0,0,0,0,0
3772,9715,0,5,1,7,1,0,0,0,1,0,0,0,0,0,0,9,0,1,0,0.9,1.2,1.5704298775,11,0,1,0,1,10,1,1,2,1,89,2,0.3872983346,0.9258779617,0.33615472630000004,3.4641016150999997,0.7,0.7,0.7,2,1,10,6,6,2,8,6,0,5,5,0,0,0,1,1,0
3773,9716,0,7,1,7,1,0,0,0,0,1,0,0,0,0,0,13,1,0,0,0.9,0.7,1.0991473968,6,1,-1,0,1,11,1,1,0,1,101,3,0.3741657387,0.8702141847,0.3850973903,3.6055512755000003,0.0,0.6,0.7,1,4,9,1,9,2,13,8,2,3,8,0,0,0,0,1,0
3774,9717,0,0,1,4,0,0,1,0,0,0,0,0,0,0,0,4,0,0,1,0.9,0.2,0.678693598,6,1,-1,0,0,1,1,1,0,1,85,3,0.4242640687,0.9520638737999999,0.41593268689999996,3.4641016150999997,0.2,0.9,0.7,3,1,7,2,12,2,10,5,1,3,10,1,1,1,1,0,0
